Packet_Length,Proto_TCP,Proto_UDP,Proto_ICMP,TCP_SYN,TCP_ACK,TCP_RST,Packet_Rate_1s
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
1.1520826373466357,1,0,0,0,1,0,0.35374686482604695
-1.1966205460831885,1,0,0,1,0,0,-2.14957059131305
1.1520826373466357,1,0,0,0,1,0,-0.11325857657133077
0.18365072700296547,1,0,0,0,1,0,0.3221924431100079
-0.4319264863618504,1,0,0,0,1,0,0.734503553532918
-1.1966205460831885,1,0,0,1,0,0,-2.14957059131305
1.2613246458782552,1,0,0,0,1,0,0.3327105836820209
1.2613246458782552,1,0,0,0,1,0,-0.09432592354170737
1.2613246458782552,1,0,0,0,1,0,-0.4372173061893315
1.2613246458782552,1,0,0,0,1,0,0.11814051601295547
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
1.2613246458782552,1,0,0,0,1,0,1.1447110358414254
-0.2680634735644208,1,0,0,0,1,0,-0.06487512994007093
